3 0 3	BB.K..CCCKU..AAKUG.FF.UG.....GEEE.TT 
11 8 3	....BB.CCC.G.AAKUG.FFKUG...KU..EEETT B96 K96 C97 U99 G99 E99 
11 8 3	.BB.UG.CCCUG.AAKUGFF.K.....K..EEETT. B99 K96 C99 U99 G98 F99 T99 
11 8 3	..BBU..CCCUGAA.KUGFF.K.G...K..EEE.TT B98 K96 C99 U99 A99 G99 F99 
11 8 3	BB......CCCGAA.KUGFF.KUG...KU.EEETT. K96 C98 U99 A99 G99 F99 T99 
11 8 3	.BB.UGCCCKUG.AAKUGFF.K........EEETT. B99 K95 U99 G96 F99 T99 
11 8 3	.BBKUGCCCKUGAA.KUGFF...........EEETT B99 K94 U99 A99 G98 F99 E99 
11 8 3	.BBK..CCCK.GAA.KUG..FFUG....U..EEETT B99 K94 U99 A99 G99 F99 E99 
11 8 3	....BB...CCCAA.KUGFF.KUG...KUGEEETT. B96 K96 C97 U99 A99 F99 T99 
11 8 3	..BBUGCCCKUGAA.KUG.FFK........EEETT. B98 K97 U99 A99 G96 T99 
11 8 3	BB..UGCCCKUGAA.KUGFF.K........EEETT. K95 U99 A99 G96 F99 T99 
11 8 3	...KBBCCCK.GAA.KUG..FFUG....U..EEETT B96 K94 U99 A99 G99 F99 E99 
11 8 3	.BB.UGCCCKUGAA.KUGFF.K.........EEETT B99 K95 U99 A99 G98 F99 E99 
11 8 3	.BB......CCCAA.KUG.FFKUG...KUGEEETT. B95 C97 A99 K96 U99 T99 
11 8 3	.BB.U.CCCKUGAA.KUGFF.K.G......EEETT. B99 K95 U99 A99 G99 F99 T99 
11 8 3	.BB...CCCK.GAA.KUGFF.KUG....U.EEETT. B99 K95 U99 A99 G99 F99 T99 
11 8 3	.BBK..CCCK.GAA.KUG..FFUG....U.EEETT. B99 K94 U99 A99 G99 F99 T99 
11 8 3	..BBU.CCCKU..AAKUGFF.K.G.....GEEETT. B98 K95 U99 G96 F99 T99 
11 8 3	.BB.U.CCCKU.AA.KUG.FFK.G.....GEEETT. B99 K95 U99 A99 F98 T99 
11 8 3	.BB.UG.CCCUGAA.KUGFF.K.....K..EEE.TT B99 K96 C99 U99 A99 G98 F99 
11 8 3	.BB.....CCC.AA.KUGFF.KUG...KUGEEE.TT B99 K96 C98 U99 A99 F99 
11 8 3	.BB...CCCK.GAA.KUGFF.KUG....U.EEETT. B99 K95 U99 A99 G99 F99 T99 
11 8 3	BB..U..CCCUGAA.KUG.FFK.G...K..EEETT. K96 C99 U99 A99 G97 T99 
11 8 3	.BB.UGCCC.UGAA.KUG...KFF...K..EEE.TT B99 K92 U99 A99 G98 F97 
11 8 3	.BB.U..CCCUG.AAKUGFF.K.G...K..EEETT. B99 K96 C99 U99 G99 F99 T99 
11 8 3	.BB..G..CCCGAA.KUG.FFKU....KU..EEETT B99 K96 C98 U99 A99 G98 E99 
11 8 3	....BBCCCK.GAA.KUGFF.KUG....U..EEETT B96 K95 U99 A99 G99 F99 E99 
11 8 3	...BB...CCCGAA.KUGFF.KUG...KU..EEETT B97 K98 C98 U99 A99 G99 F99 E99 
11 8 3	BB......CCCGAA.KUGFF.KUG...KU.EEETT. K96 C98 U99 A99 G99 F99 T99 
11 8 3	..BB....CCCG.AAKUGFF.KUG...KU.EEETT. B98 K98 C98 U99 G99 F99 T99 
11 8 3	BB....CCCK.GAA.KUG.FFKUG....U..EEETT B92 K95 G99 A99 U99 E99 
11 8 3	...KBBCCCK.GAA.KUG..FFUG....U.EEETT. B96 K94 U99 A99 G99 F99 T99 
11 8 3	.BBK.GCCCK.GAA.KUGFF..U.....U.EEETT. B99 K94 U99 A99 G98 F99 T99 
11 8 3	...BB...CCCGAA.KUGFF.KUG...KU.EEETT. B97 K98 C98 U99 A99 G99 F99 T99 
11 8 3	.BB.UG.CCCUG.AAKUGFF.K.....K..EEETT. B99 K96 C99 U99 G98 F99 T99 
11 8 3	..BB...CCC.GAA.KUGFF.KUG...KU.EEETT. B98 K98 C99 U99 A99 G99 F99 T99 
11 8 3	BB...GCCC.UGAA.KUGFF.KU....K..EEETT. K96 U98 A99 G98 F99 T99 
11 8 3	...BB...CCC..AAKUGFF.KUG...KUGEEETT. B97 K96 C98 U99 F99 T99 
11 8 3	..BB...CCC.GAA.KUGFF.KUG...KU.EEE.TT B98 K96 C99 U99 A99 G99 F99 
11 8 3	.BB.UGCCC.UGAA.KUGFF.K.....K..EEETT. B97 G98 U99 A99 K98 F99 T99 
11 8 3	....BB.CCC.G.AAKUGFF.KUG...KU..EEETT B96 K96 C99 U99 G99 F99 E99 
11 8 3	..BB.G.CCC.GAA.KUGFF.KU....KU.EEE.TT B98 K96 C99 U99 A99 G98 F99 
11 8 3	BB..U..CCCU.AA.KUGFF.K.G...K.GEEETT. B96 U99 C99 A99 K98 F99 T99 
11 8 3	.BB.U.CCC.UGAA.KUGFF.K.G...K..EEE.TT B99 K92 U99 A99 G99 F99 
11 8 3	.BB...CCC.UGAA.KUGFF.KUG...K..EEETT. B99 K96 A99 G97 F99 T99 
11 8 3	..BBUGCCCKUG.AAKUGFF.K........EEETT. B98 K97 U99 G96 F99 T99 
11 8 3	.BBK.GCCCK.GAA.KUG..FFU.....U.EEETT. B99 K94 U99 A99 G98 F99 T99 
11 8 3	BB..U.CCCKUGAA.KUG.FFK.G......EEETT. K95 U99 A99 G97 T99 
11 8 3	BB..UG.CCCUG.AAKUGFF.K.....K...EEETT K92 C99 U99 G98 F99 E99 
11 8 3	..BB.GCCCK.GAA.KUG.FFKU.....U..EEETT B96 G98 K95 A99 U99 E99 
11 8 3	...BBG..CCCGAA.KUG.FFKU....KU.EEETT. B97 K98 C98 U99 A99 G96 T99 
11 8 3	..BB.GCCC..GAA.KUGFF.KU....KU.EEETT. B98 K96 U99 A99 G98 F99 T99 
11 8 3	BB.KU.CCCKUGAA.KUGFF...G......EEETT. K94 U99 A99 G97 F99 T99 
11 8 3	..BB....CCCGAA.KUGFF.KUG...KU.EEETT. B98 K98 C98 U99 A99 G99 F99 T99 
11 8 3	..BB....CCCG.AAKUGFF.KUG...KU.EEETT. B98 K96 C98 U99 G99 F99 T99 
11 8 3	..BB..CCCKUGAA.KUGFF.KUG......EEETT. B98 K95 A99 G97 F99 T99 
11 8 3	...BB...CCC.AA.KUG.FFKUG...KUGEEETT. B95 C98 A99 K96 U99 T99 
11 8 3	BB....CCCK.G.AAKUGFF.KUG....U.EEETT. K95 U99 G95 F99 T99 
11 8 3	..BB.GCCCK.GAA.KUGFF.KU.....U.EEETT. B98 K95 U99 A99 G98 F99 T99 
11 8 3	.BBKU.CCCKUGAA.KUG..FF.G.......EEETT B99 K94 U99 A99 G99 F99 E99 
11 8 3	BB..U..CCCUGAA.KUGFF.K.G...K..EEETT. K96 C99 U99 A99 G99 F99 T99 
11 8 3	.BB.U..CCCUGAA.KUG.FFK.G...K...EEETT B99 K96 C99 U99 A99 G99 E99 
11 8 3	.BB.U.CCC.UGAA.KUGFF.K.G...K...EEETT B97 U99 G99 A99 K98 F99 E99 
11 8 3	....BBCCCK.G.AAKUGFF.KUG....U.EEETT. B96 K95 U99 G97 F99 T99 
11 8 3	BB..UGCCCKUG.AAKUG...KFF......EEETT. K93 U99 G98 F97 T99 
11 8 3	..BBUG.CCCUGAA.KUGFF.K.....K...EEETT B98 K98 C99 U99 A99 G98 F99 E99 
11 8 3	...BBG.CCC.GAA.KUGFF.KU....KU.EEETT. B97 K98 C99 U99 A99 G98 F99 T99 
11 8 3	.BB.U.CCC.UGAA.KUGFF.K.G...K..EEETT. B99 K96 U99 A99 G99 F99 T99 
11 8 3	BB..UG.CCCUGAA.KUG.FFK.....K..EEETT. K96 C99 U99 A99 G96 T99 
11 8 3	.BBKUGCCCKUGAA.KUG...FF.......EEETT. B99 K94 U99 A99 G98 F98 T99 
11 8 3	BB..UG.CCCUG.AAKUG...KFF...K..EEE.TT K92 C99 U99 G98 F97 
11 8 3	..BB..CCCK..AA.KUG.FFKUG....UGEEETT. B98 K95 U99 A99 F98 T99 
11 8 3	BB......CCCG.AAKUG.FFKUG...KU.EEETT. B98 C98 G99 K96 U99 T99 
11 8 3	.BB.U..CCCUGAA.KUG.FFK.G...K..EEETT. B99 K96 C99 U99 A99 G99 T99 
11 8 3	..BBUGCCCKUG.AAKUG...KFF......EEE.TT B98 K93 U99 G98 F97 
11 8 3	.BBKU.CCCKUGAA.KUG..FF.G......EEE.TT B99 K94 U97 A99 G99 F99 
11 8 3	...BBGCCCKUG.AAKUGFF.KU.......EEE.TT B97 K95 G96 F99 T98 
11 8 3	.BBK.GCCCK.GAA.KUG.FF.U.....U..EEETT B99 K94 U99 A99 G98 E99 
11 8 3	.BB...CCC..G.AAKUGFF.KUG...KU.EEETT. B99 K96 U99 G97 F99 T99 
11 8 3	..BB..CCCK..AA.KUGFF.KUG....UG.EEETT B98 K95 U97 A99 F99 E99 
11 8 3	..BBU.CCCKUGAA.KUGFF.K.G.......EEETT B98 K95 U99 A99 G99 F99 E99 
11 8 3	..BBU..CCCUG.AAKUGFF.K.G...K..EEETT. B98 K98 C99 U99 G97 F99 T99 
11 8 3	.BB..G.CCC.GAA.KUG.FFKU....KU.EEETT. B95 G98 C99 A99 K98 U99 T99 
11 8 3	.BB...CCCK..AA.KUGFF.KUG....UGEEETT. B97 K95 A99 U99 F99 T99 
11 8 3	...BB.CCCK.G.AAKUG.FFKUG....U.EEETT. B97 K95 U99 G97 T99 
11 8 3	.BBK.GCCCK.G.AAKUGFF..U.....U.EEETT. B99 K94 U99 G96 F99 T99 
11 8 3	.BBK.GCCCK.GAA.KUGFF..U.....U.EEETT. B99 K94 U99 A99 G98 F99 T99 
11 8 3	BB.K..CCCKUGAA.KUG..FFUG......EEETT. K94 A99 G97 F99 T99 
11 8 3	.BBKU.CCCKUGAA.KUG...FFG.......EEETT B99 K94 U99 A99 G99 F98 E99 
11 8 3	BB.....CCC.GAA.KUGFF.KUG...KU.EEETT. K96 C99 U99 A99 G99 F99 T99 
11 8 3	..BB...CCC.GAA.KUGFF.KUG...KU.EEETT. B98 K98 C99 U99 A99 G99 F99 T99 
11 8 3	..BB....CCCGAA.KUGFF.KUG...KU..EEETT B98 K98 C98 U99 A99 G99 F99 E99 
11 8 3	....BB..CCC.AA.KUGFF.KUG...KUG.EEETT B96 K96 C98 U99 A99 F99 E99 
11 8 3	BB.K..CCCK.GAA.KUGFF..UG....U.EEETT. K94 U99 A99 G97 F99 T99 
11 8 3	...KBBCCCK..AA.KUGFF..UG....UGEEETT. B96 K94 U99 A99 F99 T99 
11 8 3	...BB..CCC.GAA.KUGFF.KUG...KU.EEETT. B97 K98 C99 U99 A99 G99 F99 T99 
11 8 3	BB..UG.CCCUG.AAKUGFF.K.....K..EEETT. K96 C99 U99 G96 F99 T99 
11 8 3	BB...G.CCC.GAA.KUGFF.KU....KU.EEETT. K96 C99 U99 A99 G98 F99 T99 
11 8 3	.BB.UG.CCCUG.AAKUG...KFF...K..EEE.TT B99 K92 C99 U99 G98 F97 
11 8 3	....BB.CCC.GAA.KUG.FFKUG...KU.EEETT. B96 K98 C99 U99 A99 G99 T99 
11 8 3	.BB...CCCKUGAA.KUGFF.KUG......EEETT. B99 K95 A99 G97 F99 T99 
11 8 3	..BB.G..CCCGAA.KUGFF.KU....KU..EEETT B98 K98 C98 U99 A99 G98 F99 E99 
11 8 3	BB.KU.CCCKU.AA.KUG..FF.G.....G.EEETT K94 U99 A99 G98 F99 E99 
11 8 3	BB..U.CCCKU.AA.KUG.FFK.G.....GEEETT. K95 U99 A99 G98 T99 
11 8 3	.BBKUGCCCKUGAA.KUG.FF.........EEETT. B99 K94 U99 A99 G96 T99 
11 8 3	..BB...CCC.GAA.KUG.FFKUG...KU.EEETT. B98 K98 C99 U99 A99 G97 T99 
11 8 3	BB.K.GCCCK.GAA.KUG..FFU.....U.EEETT. K94 U99 A99 G96 F99 T99 
11 8 3	.BB....CCC.GAA.KUGFF.KUG...KU.EEE.TT B99 K96 C99 U99 A99 G99 F99 
11 8 3	...KBBCCCK.GAA.KUGFF..UG....U.EEETT. B96 K94 U99 A99 G99 F99 T99 
11 8 3	..BBU..CCCUG.AAKUG.FFK.G...K..EEETT. B98 K98 C99 U99 G95 T99 
11 8 3	..BB...CCC.GAA.KUGFF.KUG...KU..EEETT B98 K98 C99 U99 A99 G99 F99 E99 
11 8 3	...KBBCCCK.GAA.KUGFF..UG....U.EEETT. B96 K94 U99 A99 G99 F99 T99 
11 8 3	...KBBCCCK.GAA.KUGFF..UG....U.EEETT. B96 K94 U99 A99 G99 F99 T99 
11 8 3	.BB..G..CCCGAA.KUG.FFKU....KU.EEETT. B97 G98 C98 U99 A99 K98 T99 
11 8 3	....BBCCCK.GAA.KUGFF.KUG....U.EEETT. B96 K95 U99 A99 G99 F99 T99 
11 8 3	....BB.CCC..AA.KUGFF.KUG...KUG.EEETT B96 K96 C99 U99 A99 F99 E99 
11 8 3	..BB...CCC.GAA.KUG.FFKUG...KU..EEETT B98 K98 C99 U99 A99 G97 E99 
11 8 3	.BB..GCCC..G.AAKUGFF.KU....KU.EEETT. B99 K96 U99 G96 F99 T99 
11 8 3	...BBG..CCCGAA.KUGFF.KU....KU.EEE.TT B97 K96 C98 U99 A99 G98 F99 
11 8 3	BB......CCCG.AAKUGFF.KUG...KU.EEETT. K96 C98 U99 G97 F99 T99 
11 8 3	.BB....CCCUG.AAKUGFF.KUG...K..EEETT. B97 C99 K98 F99 G97 T99 
11 8 3	..BB...CCC.G.AAKUGFF.KUG...KU.EEETT. B98 K98 C99 U99 G97 F99 T99 
11 8 3	..BBU..CCCUGAA.KUGFF.K.G...K...EEETT B98 K98 C99 U99 A99 G99 F99 E99 
11 8 3	BB...G.CCC.GAA.KUGFF.KU....KU.EEETT. K96 C99 U99 A99 G98 F99 T99 
11 8 3	BB..U..CCCUGAA.KUGFF.K.G...K..EEETT. K96 C99 U99 A99 G99 F99 T99 
11 8 3	.BB..GCCC..GAA.KUG.FFKU....KU.EEETT. B99 K96 U99 A99 G96 T99 
11 8 3	..BBUGCCC.UGAA.KUGFF.K.....K..EEETT. B98 K98 U99 A99 G96 F99 T99 
11 8 3	.BB.....CCC.AA.KUG.FFKUG...KUGEEETT. B99 K96 C98 U99 A99 T99 
11 8 3	.BBKU.CCCKUG.AAKUG...FFG......EEETT. B99 K94 U99 G99 F98 T99 
11 8 3	..BBU..CCCU.AA.KUG.FFK.G...K.GEEETT. B98 K98 C99 U99 A99 G98 T99 
11 8 3	..BBU..CCCUGAA.KUG.FFK.G...K..EEETT. B98 K98 C99 U99 A99 G97 T99 
11 8 3	BB.....CCC.GAA.KUG.FFKUG...KU.EEETT. K96 C99 U99 A99 G97 T99 
11 8 3	BB..UGCCCKUG.AAKUG...KFF.......EEETT K93 U99 G98 F95 E99 
11 8 3	BB.K..CCCK.GAA.KUGFF..UG....U..EEETT K94 U99 A99 G97 F99 E99 
11 8 3	.BB....CCCUGAA.KUGFF.KUG...K..EEE.TT B95 C99 G99 A99 K98 F99 
11 8 3	...KBBCCCK..AA.KUGFF..UG....UG.EEETT B96 K94 U99 A99 F99 E99 
11 8 3	BB..UGCCC.UGAA.KUGFF.K.....K..EEETT. K96 U99 A99 G96 F99 T99 
11 8 3	...BBGCCCK.G.AAKUGFF.KU.....U.EEETT. B97 K95 U99 G96 F99 T99 
11 8 3	BB.KUGCCCKUG.AAKUG...FF.......EEETT. K94 U99 G96 F98 T99 
11 8 3	.BB..GCCC.UGAA.KUGFF.KU....K..EEETT. B99 K96 A99 G96 F99 T99 
11 8 3	..BB..CCCK.GAA.KUGFF.KUG....U.EEETT. B98 K95 U99 A99 G99 F99 T99 
11 8 3	BB....CCC...AA.KUGFF.KUG...KUGEEETT. K96 U99 A99 G98 F99 T99 
11 8 3	.BB.UGCCCKUGAA.KUG...KFF......EEE.TT B99 K93 U99 A99 G98 F97 
11 8 3	.BBKUGCCCKUGAA.KUG....FF.......EEETT B99 K94 U99 A99 G98 F97 E99 
11 8 3	...BB.CCCK.GAA.KUGFF.KUG....U.EEETT. B97 K97 U99 A99 G99 F99 T99 
11 8 3	...BBG.CCC.GAA.KUGFF.KU....KU.EEE.TT B97 K96 C99 U99 A99 G98 F99 
11 8 3	BB.......CCCAA.KUGFF.KUG...KUG.EEETT K96 C97 U99 A99 F99 E99 
11 8 3	.BB....CCC.G.AAKUGFF.KUG...KU..EEETT B99 K96 C99 U99 G99 F99 E99 
11 8 3	..BB.GCCCK.GAA.KUGFF.KU.....U..EEETT B98 K97 U99 A99 G98 F99 E99 
11 8 3	....BB.CCCU.AA.KUG.FFKUG...K.G.EEETT B96 K96 C99 U98 A99 E99 
11 8 3	.BBK.GCCCK.GAA.KUG..FFU.....U.EEETT. B99 K94 U99 A99 G98 F99 T99 
11 8 3	BB.....CCC.GAA.KUGFF.KUG...KU.EEE.TT B96 C99 G99 A99 K98 U99 F99 
11 8 3	...BB..CCC.GAA.KUGFF.KUG...KU.EEETT. B97 K98 C99 U99 A99 G99 F99 T99 
11 8 3	.BB..G..CCCGAA.KUG.FFKU....KU.EEETT. B97 G98 C98 A99 K98 U99 T99 
11 8 3	BB...G.CCC.GAA.KUGFF.KU....KU.EEETT. K96 C99 U99 A99 G98 F99 T99 
11 8 3	BB.....CCC.G.AAKUGFF.KUG...KU.EEETT. K96 C99 U99 G97 F99 T99 
11 8 3	.BB..G.CCC.GAA.KUG.FFKU....KU.EEETT. B97 G98 C99 U99 A99 K98 T99 
11 8 3	.BBK.GCCCK.GAA.KUGFF..U.....U..EEETT B99 K94 U99 A99 G98 F99 E99 
11 8 3	....BBCCCK..AA.KUGFF.KUG....UGEEETT. B96 K95 U99 A99 F99 T99 
11 8 3	....BB..CCC..AAKUGFF.KUG...KUGEEETT. B96 K96 C98 U99 F99 T99 
11 8 3	.BB.....CCC.AA.KUGFF.KUG...KUGEEETT. B99 K96 C98 U99 A99 F99 T99 
11 8 3	BB...G.CCC.G.AAKUGFF.KU....KU..EEETT B96 G98 C99 K98 U99 F99 E99 
11 8 3	BB.K.GCCCK.GAA.KUGFF..U.....U.EEETT. K94 U99 A99 G96 F99 T99 
11 8 3	..BB.GCCC.UGAA.KUGFF.KU....K..EEETT. B98 K96 A99 G98 F99 T99 
11 8 3	.BB..GCCCK.GAA.KUGFF.KU.....U.EEETT. B99 K95 U99 A99 G98 F99 T99 
11 8 3	...BBG..CCCGAA.KUGFF.KU....KU.EEETT. B97 K98 C98 U99 A99 G98 F99 T99 
11 8 3	.BB.U.CCCKUGAA.KUGFF.K.G......EEETT. B99 K95 U99 A99 G99 F99 T99 
11 8 3	...BBG.CCC.GAA.KUG.FFKU....KU..EEETT B97 K96 C99 U99 A99 G98 E99 
11 8 3	.BBK.GCCCKUGAA.KUG..FFU.......EEETT. B99 K94 A99 G98 F97 T99 
11 8 3	.BB..G..CCCGAA.KUG.FFKU....KU.EEETT. B99 K96 C98 U99 A99 G98 T99 
11 8 3	.BB.U..CCCUGAA.KUG.FFK.G...K..EEETT. B99 K96 C99 U99 A99 G99 T99 
11 8 3	..BB..CCC..G.AAKUGFF.KUG...KU.EEE.TT B98 K98 U99 G97 F99 E98 
11 8 3	..BB....CCCG.AAKUGFF.KUG...KU.EEETT. B98 K98 C98 U99 G97 F99 T99 
11 8 3	...BB....CCC.AAKUGFF.KUG...KUG.EEETT B97 K98 C97 U99 A98 F99 E99 
11 8 3	BB..U..CCCUGAA.KUGFF.K.G...K...EEETT K96 C99 U99 A99 G99 F99 E99 
11 8 3	.BBK..CCCKUGAA.KUGFF..UG......EEETT. B99 K94 A99 G97 F99 T99 
11 8 3	BB.KUGCCCKUGAA.KUG..FF........EEETT. K94 U99 A99 G96 F99 T99 
11 8 3	.BBK..CCCK.GAA.KUG.FF.UG....U.EEETT. B99 K94 U99 A99 G97 T99 
11 8 3	..BB....CCCG.AAKUG.FFKUG...KU.EEETT. B98 K96 C98 U99 G97 T99 
11 8 3	BB..UGCCC.UG.AAKUG...KFF...K...EEETT K92 U99 G98 F95 E99 
11 8 3	.BB.....CCCGAA.KUGFF.KUG...KU.EEE.TT B99 K96 C98 U99 A99 G99 F99 
11 8 3	...BBG.CCC.G.AAKUGFF.KU....KU..EEETT B97 K96 C99 U99 G98 F99 E99 
11 8 3	...BB...CCCG.AAKUGFF.KUG...KU.EEETT. B97 K96 C98 U99 G99 F99 T99 
11 8 3	...BB..CCCUG.AAKUGFF.KUG...K..EEETT. B97 K96 C99 G97 F99 T99 
11 8 3	.BB..G.CCC.GAA.KUG.FFKU....KU..EEETT B99 K96 C99 U99 A99 G98 E99 
11 8 3	.BBK.GCCCK.G.AAKUGFF..U.....U.EEE.TT B99 K94 U97 G98 F99 
11 8 3	..BBUGCCC.UG.AAKUG...KFF...K..EEE.TT B98 K92 U99 G98 F97 
11 8 3	.BB.U.CCCKUG.AAKUGFF.K.G......EEETT. B99 K95 U99 G97 F99 T99 
11 8 3	BB...G..CCCGAA.KUGFF.KU....KU.EEE.TT K96 C98 U99 A99 G98 F99 
11 8 3	....BB..CCC.AA.KUGFF.KUG...KUGEEETT. B96 K96 C98 U99 A99 F99 T99 
11 8 3	...BB...CCCG.AAKUG.FFKUG...KU.EEETT. B97 K96 C98 U99 G97 T99 
11 8 3	..BBU.CCCKUGAA.KUGFF.K.G......EEETT. B98 K97 U99 A99 G99 F99 T99 
11 8 3	.BBK..CCCK.GAA.KUG..FFUG....U.EEETT. B99 K94 U99 A99 G99 F99 T99 
11 8 3	.BB....CCCUG.AAKUGFF.KUG...K...EEETT B95 C99 K96 G99 F99 E99 
11 8 3	BB..UGCCC.UGAA.KUG...KFF...K..EEE.TT K92 U99 A99 G98 F95 
11 8 3	...BB....CCCAA.KUGFF.KUG...KUGEEETT. B97 K96 C97 U99 A99 F99 T99 
11 8 3	...BB...CCC.AA.KUGFF.KUG...KUGEEETT. B97 K96 C98 U99 A99 F99 T99 
11 8 3	....BB...CCCAA.KUGFF.KUG...KUG.EEETT B96 K98 C97 U99 A99 F99 E99 
11 8 3	BB.KUGCCCKUGAA.KUGFF...........EEETT K94 U99 A99 G98 F99 E99 
11 8 3	.BB.UGCCCKUGAA.KUGFF.K........EEE.TT B99 K93 U99 A99 G98 F99 
11 8 3	BB..U.CCCKUGAA.KUGFF.K.G.......EEETT K95 U99 A99 G97 F99 E99 
11 8 3	BB.KUGCCCKUGAA.KUG...FF.......EEETT. K94 U99 A99 G96 F98 T99 
11 8 3	..BB....CCCGAA.KUGFF.KUG...KU.EEE.TT B98 K96 C98 U99 A99 G99 F99 
11 8 3	BB..UGCCC.UGAA.KUG...KFF...K..EEETT. K92 U99 A99 G98 F97 T99 
11 8 3	...BB...CCCGAA.KUG.FFKUG...KU.EEETT. B97 K98 C98 U99 A99 G97 T99 
11 8 3	...BB..CCC.GAA.KUG.FFKUG...KU.EEETT. B97 K98 C99 U99 A99 G97 T99 
11 8 3	.BBK.GCCCK.GAA.KUG.FF.U.....U.EEETT. B99 K94 U99 A99 G96 T99 
11 8 3	....BB..CCCGAA.KUGFF.KUG...KU.EEE.TT B96 K96 C98 U99 A99 G99 F99 
11 8 3	BB..UGCCC.UGAA.KUG...KFF...K...EEETT K92 U99 A99 G98 F97 E99 
11 8 3	BB..UGCCCKUGAA.KUG...KFF.......EEETT K93 U99 A99 G98 F97 E99 
11 8 3	..BB..CCCK.GAA.KUG.FFKUG....U.EEETT. B98 K95 U99 A99 G97 T99 
11 8 3	BB..UGCCCKUGAA.KUG...KFF......EEE.TT K93 U99 A99 G98 F95 
11 8 3	.BB.UGCCC.UGAA.KUGFF.K.....K..EEETT. B99 K96 U99 A99 G98 F99 T99 
11 8 3	.BB.UGCCCKUG.AAKUG...KFF.......EEETT B99 K93 U99 G98 F97 E99 
11 8 3	.BB..G..CCCGAA.KUGFF.KU....KU.EEE.TT B99 K96 C98 U99 A99 G98 F99 
11 8 3	.BB...CCCK.G.AAKUG.FFKUG....U.EEE.TT B95 K95 G99 U99 E98 
11 8 3	...BB.CCCK.GAA.KUG.FFKUG....U.EEETT. B97 K97 U99 A99 G97 T99 
11 8 3	BB..U.CCCKUGAA.KUGFF.K.G......EEETT. K95 U99 A99 G97 F99 T99 
11 8 3	BB..UG.CCCUGAA.KUGFF.K.....K...EEETT K96 C99 U99 A99 G98 F99 E99 
11 8 3	.BB...CCC.UG.AAKUG.FFKUG...K..EEETT. B99 K96 G97 F98 T99 
11 8 3	...BBG.CCC.GAA.KUG.FFKU....KU.EEETT. B97 K98 C99 U99 A99 G96 T99 
11 8 3	.BB.UGCCC.UG.AAKUG...KFF...K...EEETT B99 K92 U99 G98 F97 E99 
11 8 3	BB.KUGCCCKUGAA.KUGFF..........EEETT. K94 U99 A99 G96 F99 T99 
11 8 3	...BB.CCC..GAA.KUGFF.KUG...KU.EEETT. B97 K98 U99 A99 G97 F99 T99 
11 8 3	.BB...CCCK.GAA.KUG.FFKUG....U.EEETT. B99 K95 U99 A99 G97 T99 
11 8 3	.BBK..CCCK.G.AAKUGFF..UG....U.EEETT. B99 K94 U99 G97 F99 T99 
11 8 3	.BB.....CCCG.AAKUG.FFKUG...KU.EEETT. B99 K96 C98 U99 G97 T99 
11 8 3	BB.K..CCCK.GAA.KUG..FFUG....U.EEETT. K94 U99 A99 G97 F99 T99 
11 8 3	..BB...CCCUGAA.KUGFF.KUG...K..EEETT. B98 K98 C99 A99 G97 F99 T99 
11 8 3	BB.KU.CCCKUGAA.KUG...FFG......EEETT. K94 U99 A99 G97 F98 T99 
11 8 3	.BB..G.CCC.GAA.KUGFF.KU....KU.EEE.TT B99 K96 C99 U99 A99 G98 F99 
11 8 3	.BBK.GCCCKUGAA.KUGFF..U.......EEETT. B99 K94 A99 G96 F99 T99 
12 10 2	..BBUG.CCCUGAA..UG...KFF...K..EEEKTT B98 K91 C99 U99 A99 G98 F97 
12 10 2	..BBUG.CCCUG..AAUG...KFF...K..EEEKTT B98 K91 C99 U99 A99 G98 F97 
12 10 2	....BB.CCC..AA.KU.FF.KUG...KUGEEETTG B96 K96 C99 U99 A99 G99 F99 T99 
12 9 3	.BB..G.CCC.GAA.KUG.FFKU....KU.EEETT. B97 C99 A99 K98 U99 G96 T99 
12 9 3	.BB.U..CCCUGAA.KUGFF.K.G...K..EEETT. B99 K96 C99 U99 A99 G99 F99 T99 
12 9 3	BB..UGCCCKUGAA.KUG...KFF......EEE.TT K89 U99 A99 G98 F97 
12 9 3	.BBK..CCCK.GAA.KUGFF..UG....U.EEETT. B99 K94 U99 A99 G97 F99 T99 
12 9 3	BB..UG.CCCUG.AAKUG...KFF...K..EEE.TT K90 C99 U99 G98 F97 
12 9 3	.BBK.GCCCK.GAA.KUG..FFU.....U.EEETT. B99 K94 U99 A99 G96 F99 T99 
12 9 3	...BBG..CCCGAA.KUGFF.KU....KU.EEETT. B97 K98 C98 U99 A99 G96 F99 T99 
12 9 3	.BB.UG.CCCUG.AAKUGFF.K.....K..EEETT. B97 C99 U99 K98 F99 G96 T99 
12 9 3	.BB.....CCCGAA.KUG.FFKUG...KU.EEETT. B99 K96 C98 U99 A99 G97 T99 
12 9 3	..BB.G..CCCGAA.KUGFF.KU....KU.EEETT. B98 K98 C98 U99 A99 G96 F99 T99 
12 9 3	.BB..G..CCCG.AAKUGFF.KU....KU.EEETT. B99 K96 C98 U99 G96 F99 T99 
12 9 3	.BBKU.CCCKUGAA.KUG...FFG......EEETT. B99 K94 U99 A99 G97 F98 T99 
12 9 3	.BB..G..CCCGAA.KUGFF.KU....KU..EEETT B99 K96 C98 U99 A99 G98 F99 E99 
12 9 3	..BB...CCC.GAA.KUGFF.KUG...KU.EEETT. B98 K98 C99 U99 A99 G97 F99 T99 
